device_id,file_id,wafer_id,lot_id,part_type,x_coord,y_coord,site_num,head_num,pass_fail,hard_bin,soft_bin,num_tests_run,test_time_ms,part_id,attempt_index,ingestion_ts,ingestion_date
ac19e71da590af0a_92,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,29,-7,0,1,PASS,1,1,72,0,92,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_93,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,30,-7,0,1,FAIL,20,20,64,0,93,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_94,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,31,-7,0,1,PASS,1,1,74,0,94,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_95,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,32,-7,0,1,PASS,1,1,72,0,95,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_96,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,33,-7,0,1,PASS,1,1,72,0,96,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_97,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,34,-7,0,1,PASS,1,1,72,0,97,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_98,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,35,-7,0,1,PASS,1,1,72,0,98,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_99,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,36,-7,0,1,PASS,1,1,72,0,99,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_100,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,37,-7,0,1,PASS,1,1,74,0,100,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_101,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,38,-7,0,1,PASS,1,1,72,0,101,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_102,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,39,-8,0,1,PASS,1,1,72,0,102,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_103,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,38,-8,0,1,PASS,1,1,72,0,103,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_104,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,37,-8,0,1,PASS,1,1,72,0,104,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_105,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,36,-8,0,1,PASS,1,1,72,0,105,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_106,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,35,-8,0,1,PASS,1,1,74,0,106,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_107,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,34,-8,0,1,PASS,1,1,72,0,107,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_108,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,33,-8,0,1,PASS,1,1,72,0,108,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_109,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,32,-8,0,1,PASS,1,1,72,0,109,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_110,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,31,-8,0,1,PASS,1,1,72,0,110,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_111,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,30,-8,0,1,PASS,1,1,72,0,111,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_112,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,29,-8,0,1,FAIL,2,2,53,0,112,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_113,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,28,-8,0,1,FAIL,2,2,53,0,113,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_114,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,27,-8,0,1,PASS,1,1,74,0,114,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_115,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,26,-8,0,1,PASS,1,1,72,0,115,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_116,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,25,-8,0,1,FAIL,20,20,62,0,116,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_117,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,24,-8,0,1,PASS,1,1,74,0,117,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_118,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,23,-8,0,1,PASS,1,1,72,0,118,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_119,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,22,-8,0,1,PASS,1,1,72,0,119,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_120,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,21,-8,0,1,PASS,1,1,72,0,120,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_121,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,20,-8,0,1,PASS,1,1,72,0,121,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_122,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,19,-8,0,1,PASS,1,1,72,0,122,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_123,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,18,-8,0,1,PASS,1,1,74,0,123,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_124,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,17,-8,0,1,PASS,1,1,72,0,124,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_125,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,16,-8,0,1,PASS,1,1,72,0,125,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_126,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,15,-8,0,1,PASS,1,1,72,0,126,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_127,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,14,-8,0,1,PASS,1,1,72,0,127,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_128,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,13,-8,0,1,PASS,1,1,72,0,128,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_129,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,12,-8,0,1,PASS,1,1,74,0,129,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_130,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,11,-8,0,1,PASS,1,1,72,0,130,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_131,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,10,-9,0,1,PASS,1,1,54,0,131,0,2026-03-24T15:11:43Z,2026-03-24
